repo_name,file_name,smell_code,type,level,year,file_size,loc,owner_type,language,size,base_image_full,base_image
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3003,DL,warning,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3047,DL,info,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3020,DL,error,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3020,DL,error,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,SC2086,SC,info,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3003,DL,warning,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3020,DL,error,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3020,DL,error,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3020,DL,error,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3003,DL,warning,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,SC2086,SC,info,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3003,DL,warning,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3047,DL,info,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3003,DL,warning,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,SC2035,SC,info,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3020,DL,error,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3059,DL,info,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3020,DL,error,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-gsearch-to-flatDockerfile,DL3003,DL,warning,2020,5127,81,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3006,DL,warning,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL4000,DL,error,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3009,DL,info,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3005,DL,error,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3020,DL,error,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3020,DL,error,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3003,DL,warning,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3047,DL,info,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3003,DL,warning,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3059,DL,info,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3003,DL,warning,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-imdi-conversion-to-flatDockerfile,DL3059,DL,info,2020,1313,23,Organization,PHP,28629,,
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3006,DL,warning,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL4000,DL,error,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,SC2086,SC,info,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3005,DL,error,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3008,DL,warning,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3015,DL,info,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3009,DL,info,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3047,DL,info,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3003,DL,warning,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3059,DL,info,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,SC2086,SC,info,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3003,DL,warning,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,SC2086,SC,info,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3047,DL,info,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
TheLanguageArchive/EasyLAT,TheLanguageArchive/EasyLAT/dockeradd-solution-packs-to-flatDockerfile,DL3020,DL,error,2020,3289,55,Organization,PHP,28629,FROM		flat,FROM		flat
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL4006,DL,warning,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL3059,DL,info,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL3018,DL,warning,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL3059,DL,info,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL3019,DL,info,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL3059,DL,info,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL3059,DL,info,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL3059,DL,info,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
Tinkerforge/brickd,Tinkerforge/brickd/srcbuild_dataalpineDockerfile,DL3059,DL,info,2020,362,10,Organization,C,17230,alpine:3.11.6,alpine
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3007,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3009,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3008,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3015,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3008,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3015,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3059,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3015,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3008,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3059,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL4005,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3059,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3059,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3045,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3003,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3003,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3059,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3059,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3059,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3059,DL,info,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
TortugaAttack/mosquito,TortugaAttack/mosquito/iguana.resultprocessorDockerfile,DL3025,DL,warning,2020,1157,15,Organization,Java,718793,ubuntu:latest,ubuntu
Traackr/cakephp-cache-engines,Traackr/cakephp-cache-engines/Dockerfile,DL3018,DL,warning,2020,462,12,Organization,PHP,123,php:7.1-fpm-alpine,php
Traackr/cakephp-cache-engines,Traackr/cakephp-cache-engines/Dockerfile,DL3019,DL,info,2020,462,12,Organization,PHP,123,php:7.1-fpm-alpine,php
Traackr/cakephp-cache-engines,Traackr/cakephp-cache-engines/Dockerfile,DL3059,DL,info,2020,462,12,Organization,PHP,123,php:7.1-fpm-alpine,php
Traackr/cakephp-cache-engines,Traackr/cakephp-cache-engines/Dockerfile,DL3018,DL,warning,2020,462,12,Organization,PHP,123,php:7.1-fpm-alpine,php
Traackr/cakephp-cache-engines,Traackr/cakephp-cache-engines/Dockerfile,DL3019,DL,info,2020,462,12,Organization,PHP,123,php:7.1-fpm-alpine,php
Traackr/cakephp-cache-engines,Traackr/cakephp-cache-engines/Dockerfile,DL4006,DL,warning,2020,462,12,Organization,PHP,123,php:7.1-fpm-alpine,php
Traackr/cakephp-cache-engines,Traackr/cakephp-cache-engines/Dockerfile,DL3059,DL,info,2020,462,12,Organization,PHP,123,php:7.1-fpm-alpine,php
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,SC2086,SC,info,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,SC2086,SC,info,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,DL3059,DL,info,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,SC2086,SC,info,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,DL3047,DL,info,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,SC2086,SC,info,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,DL3059,DL,info,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,DL3013,DL,warning,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,DL3059,DL,info,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
VOLTTRON/volttron,VOLTTRON/volttron/ci-integrationvirtualizationDockerfile,DL3042,DL,warning,2020,2056,22,Organization,Python,152345,${image_user}/${image_repo}:${image_tag},${image_user}/${image_repo}
Valloric/YouCompleteMe,Valloric/YouCompleteMe/testdockermanualimageDockerfile,DL3008,DL,warning,2020,546,14,Organization,Python,37376,youcompleteme/ycm-vim-${YCM_PYTHON}:test,youcompleteme/ycm-vim-${YCM_PYTHON}
Valloric/YouCompleteMe,Valloric/YouCompleteMe/testdockermanualimageDockerfile,DL3009,DL,info,2020,546,14,Organization,Python,37376,youcompleteme/ycm-vim-${YCM_PYTHON}:test,youcompleteme/ycm-vim-${YCM_PYTHON}
Valloric/YouCompleteMe,Valloric/YouCompleteMe/testdockermanualimageDockerfile,DL3059,DL,info,2020,546,14,Organization,Python,37376,youcompleteme/ycm-vim-${YCM_PYTHON}:test,youcompleteme/ycm-vim-${YCM_PYTHON}
Valloric/YouCompleteMe,Valloric/YouCompleteMe/testdockermanualimageDockerfile,DL4006,DL,warning,2020,546,14,Organization,Python,37376,youcompleteme/ycm-vim-${YCM_PYTHON}:test,youcompleteme/ycm-vim-${YCM_PYTHON}
Valloric/YouCompleteMe,Valloric/YouCompleteMe/testdockermanualimageDockerfile,DL3020,DL,error,2020,546,14,Organization,Python,37376,youcompleteme/ycm-vim-${YCM_PYTHON}:test,youcompleteme/ycm-vim-${YCM_PYTHON}
Valloric/YouCompleteMe,Valloric/YouCompleteMe/testdockermanualimageDockerfile,DL3004,DL,error,2020,546,14,Organization,Python,37376,youcompleteme/ycm-vim-${YCM_PYTHON}:test,youcompleteme/ycm-vim-${YCM_PYTHON}
VoltDB/voltdb,VoltDB/voltdb/teststest_appskvbenchmarkDockerfile,DL3018,DL,warning,2020,1056,41,Organization,Java,729948,openjdk:8-jre-alpine,openjdk
VoltDB/voltdb,VoltDB/voltdb/teststest_appskvbenchmarkDockerfile,DL3025,DL,warning,2020,1056,41,Organization,Java,729948,openjdk:8-jre-alpine,openjdk
WCSim/WCSim,WCSim/WCSim/Dockerfile,DL3002,DL,warning,2020,598,11,Organization,C++,7741,wcsim/wcsim:base,wcsim/wcsim
WCSim/WCSim,WCSim/WCSim/Dockerfile,SC1091,SC,info,2020,598,11,Organization,C++,7741,wcsim/wcsim:base,wcsim/wcsim
WCSim/WCSim,WCSim/WCSim/Dockerfile,DL3025,DL,warning,2020,598,11,Organization,C++,7741,wcsim/wcsim:base,wcsim/wcsim
Warzone2100/warzone2100,Warzone2100/warzone2100/dockeralpine-latestDockerfile,DL3007,DL,warning,2020,349,9,Organization,C++,674603,alpine:latest,alpine
Warzone2100/warzone2100,Warzone2100/warzone2100/dockeralpine-latestDockerfile,DL3059,DL,info,2020,349,9,Organization,C++,674603,alpine:latest,alpine
Warzone2100/warzone2100,Warzone2100/warzone2100/dockeralpine-latestDockerfile,DL3059,DL,info,2020,349,9,Organization,C++,674603,alpine:latest,alpine
Warzone2100/warzone2100,Warzone2100/warzone2100/dockeralpine-latestDockerfile,DL3018,DL,warning,2020,349,9,Organization,C++,674603,alpine:latest,alpine
Warzone2100/warzone2100,Warzone2100/warzone2100/dockerarchlinux-latestDockerfile,DL3007,DL,warning,2020,527,12,Organization,C++,674603,archlinux:latest,archlinux
Warzone2100/warzone2100,Warzone2100/warzone2100/dockerarchlinux-latestDockerfile,DL3059,DL,info,2020,527,12,Organization,C++,674603,archlinux:latest,archlinux
Warzone2100/warzone2100,Warzone2100/warzone2100/dockerarchlinux-latestDockerfile,DL3059,DL,info,2020,527,12,Organization,C++,674603,archlinux:latest,archlinux
Warzone2100/warzone2100,Warzone2100/warzone2100/dockerarchlinux-latestDockerfile,DL3059,DL,info,2020,527,12,Organization,C++,674603,archlinux:latest,archlinux
Warzone2100/warzone2100,Warzone2100/warzone2100/dockerfedora-latestDockerfile,DL3007,DL,warning,2020,448,12,Organization,C++,674603,fedora:latest,fedora
Warzone2100/warzone2100,Warzone2100/warzone2100/dockerfedora-latestDockerfile,DL3059,DL,info,2020,448,12,Organization,C++,674603,fedora:latest,fedora
Warzone2100/warzone2100,Warzone2100/warzone2100/dockerfedora-latestDockerfile,DL3059,DL,info,2020,448,12,Organization,C++,674603,fedora:latest,fedora
Warzone2100/warzone2100,Warzone2100/warzone2100/dockerfedora-latestDockerfile,DL3041,DL,warning,2020,448,12,Organization,C++,674603,fedora:latest,fedora
Wolox/rails-bootstrap,Wolox/rails-bootstrap/.woloxciDockerfile,DL3008,DL,warning,2020,276,11,Organization,Ruby,524,ruby:2.6.5,ruby
Wolox/rails-bootstrap,Wolox/rails-bootstrap/.woloxciDockerfile,DL3009,DL,info,2020,276,11,Organization,Ruby,524,ruby:2.6.5,ruby
Wolox/rails-bootstrap,Wolox/rails-bootstrap/.woloxciDockerfile,DL3015,DL,info,2020,276,11,Organization,Ruby,524,ruby:2.6.5,ruby
Wolox/rails-bootstrap,Wolox/rails-bootstrap/.woloxciDockerfile,DL3059,DL,info,2020,276,11,Organization,Ruby,524,ruby:2.6.5,ruby
Wolox/rails-bootstrap,Wolox/rails-bootstrap/.woloxciDockerfile,DL3020,DL,error,2020,276,11,Organization,Ruby,524,ruby:2.6.5,ruby
Wolox/rails-bootstrap,Wolox/rails-bootstrap/.woloxciDockerfile,DL3020,DL,error,2020,276,11,Organization,Ruby,524,ruby:2.6.5,ruby
Wolox/rails-bootstrap,Wolox/rails-bootstrap/.woloxciDockerfile,DL3020,DL,error,2020,276,11,Organization,Ruby,524,ruby:2.6.5,ruby
XanClic/qemu,XanClic/qemu/.gitlab-ci.dopensbiDockerfile,DL4000,DL,error,2020,1001,23,User,C,323484,ubuntu:18.04,ubuntu
XanClic/qemu,XanClic/qemu/.gitlab-ci.dopensbiDockerfile,DL3027,DL,warning,2020,1001,23,User,C,323484,ubuntu:18.04,ubuntu
XanClic/qemu,XanClic/qemu/.gitlab-ci.dopensbiDockerfile,DL4006,DL,warning,2020,1001,23,User,C,323484,ubuntu:18.04,ubuntu
XanClic/qemu,XanClic/qemu/.gitlab-ci.dopensbiDockerfile,DL3047,DL,info,2020,1001,23,User,C,323484,ubuntu:18.04,ubuntu
XanClic/qemu,XanClic/qemu/.gitlab-ci.dopensbiDockerfile,DL4006,DL,warning,2020,1001,23,User,C,323484,ubuntu:18.04,ubuntu
XanClic/qemu,XanClic/qemu/.gitlab-ci.dopensbiDockerfile,DL3047,DL,info,2020,1001,23,User,C,323484,ubuntu:18.04,ubuntu
XanClic/qemu,XanClic/qemu/.gitlab-ci.dopensbiDockerfile,DL3059,DL,info,2020,1001,23,User,C,323484,ubuntu:18.04,ubuntu
ZeusWPI/Gandalf,ZeusWPI/Gandalf/Dockerfile,DL3059,DL,info,2020,314,9,Organization,HTML,2440,ruby:2.7.2,ruby
ZhukV/AppleApnPush,ZhukV/AppleApnPush/Dockerfile,DL4000,DL,error,2020,321,10,User,PHP,418,php:8-cli,php
ZhukV/AppleApnPush,ZhukV/AppleApnPush/Dockerfile,DL3008,DL,warning,2020,321,10,User,PHP,418,php:8-cli,php
ZhukV/AppleApnPush,ZhukV/AppleApnPush/Dockerfile,DL3009,DL,info,2020,321,10,User,PHP,418,php:8-cli,php
ZhukV/AppleApnPush,ZhukV/AppleApnPush/Dockerfile,DL4006,DL,warning,2020,321,10,User,PHP,418,php:8-cli,php
abrt/faf,abrt/faf/containerDockerfile,DL3040,DL,warning,2020,2736,56,Organization,Python,9080,build,build
abrt/faf,abrt/faf/containerDockerfile,DL3041,DL,warning,2020,2736,56,Organization,Python,9080,build,build
abrt/faf,abrt/faf/containerDockerfile,DL3002,DL,warning,2020,2736,56,Organization,Python,9080,build,build
abrt/faf,abrt/faf/containerDockerfile,DL3022,DL,warning,2020,2736,56,Organization,Python,9080,build,build
abrt/faf,abrt/faf/containerDockerfile,DL3041,DL,warning,2020,2736,56,Organization,Python,9080,build,build
activeldap/activeldap,activeldap/activeldap/dockerfilesopenldap-prepare.dockerfile,DL4006,DL,warning,2020,663,21,Organization,Ruby,4259,debian:10,debian
activeldap/activeldap,activeldap/activeldap/dockerfilesopenldap-prepare.dockerfile,DL3059,DL,info,2020,663,21,Organization,Ruby,4259,debian:10,debian
activeldap/activeldap,activeldap/activeldap/dockerfilesopenldap-prepare.dockerfile,DL3027,DL,warning,2020,663,21,Organization,Ruby,4259,debian:10,debian
activeldap/activeldap,activeldap/activeldap/dockerfilesopenldap-prepare.dockerfile,DL3059,DL,info,2020,663,21,Organization,Ruby,4259,debian:10,debian
activeldap/activeldap,activeldap/activeldap/dockerfilesopenldap-prepare.dockerfile,DL3059,DL,info,2020,663,21,Organization,Ruby,4259,debian:10,debian
activeldap/activeldap,activeldap/activeldap/dockerfilesruby.dockerfile,DL3006,DL,warning,2020,732,30,Organization,Ruby,4259,${FROM},${FROM}
activeldap/activeldap,activeldap/activeldap/dockerfilesruby.dockerfile,DL4006,DL,warning,2020,732,30,Organization,Ruby,4259,${FROM},${FROM}
activeldap/activeldap,activeldap/activeldap/dockerfilesruby.dockerfile,DL3059,DL,info,2020,732,30,Organization,Ruby,4259,${FROM},${FROM}
activeldap/activeldap,activeldap/activeldap/dockerfilesruby.dockerfile,DL3059,DL,info,2020,732,30,Organization,Ruby,4259,${FROM},${FROM}
activeldap/activeldap,activeldap/activeldap/dockerfilesruby.dockerfile,DL3027,DL,warning,2020,732,30,Organization,Ruby,4259,${FROM},${FROM}
activeldap/activeldap,activeldap/activeldap/dockerfilesruby.dockerfile,DL3059,DL,info,2020,732,30,Organization,Ruby,4259,${FROM},${FROM}
activeldap/activeldap,activeldap/activeldap/dockerfilesruby.dockerfile,DL3059,DL,info,2020,732,30,Organization,Ruby,4259,${FROM},${FROM}
activeldap/activeldap,activeldap/activeldap/dockerfilesruby.dockerfile,DL3025,DL,warning,2020,732,30,Organization,Ruby,4259,${FROM},${FROM}
adam-lee/yocto-autobuilder,adam-lee/yocto-autobuilder/Dockerfile,DL3007,DL,warning,2020,2166,55,User,Dockerfile,2,ubuntu:latest,ubuntu
adam-lee/yocto-autobuilder,adam-lee/yocto-autobuilder/Dockerfile,DL3008,DL,warning,2020,2166,55,User,Dockerfile,2,ubuntu:latest,ubuntu
adam-lee/yocto-autobuilder,adam-lee/yocto-autobuilder/Dockerfile,DL4006,DL,warning,2020,2166,55,User,Dockerfile,2,ubuntu:latest,ubuntu
adam-lee/yocto-autobuilder,adam-lee/yocto-autobuilder/Dockerfile,DL3009,DL,info,2020,2166,55,User,Dockerfile,2,ubuntu:latest,ubuntu
adam-lee/yocto-autobuilder,adam-lee/yocto-autobuilder/Dockerfile,DL3015,DL,info,2020,2166,55,User,Dockerfile,2,ubuntu:latest,ubuntu
adam-lee/yocto-autobuilder,adam-lee/yocto-autobuilder/Dockerfile,DL3059,DL,info,2020,2166,55,User,Dockerfile,2,ubuntu:latest,ubuntu
